bus_id,parada,tiempo_atraso,costo_multa
237,Parada 3 (Intermedia),203.03738943481585,1000
237,Parada 4 (SAN VICENTE),91.79749476740835,1000
238,Parada 4 (SAN VICENTE),46.190068898984464,1000
239,Parada 2 (Intermedia),70.05346051650122,1000
239,Parada 3 (Intermedia),29.892229540389962,1000
239,Parada 4 (SAN VICENTE),66.99748362248647,1000
240,Parada 2 (Intermedia),26.027215114154387,1000
240,Parada 3 (Intermedia),5.470051719254116,1000
240,Parada 4 (SAN VICENTE),191.59465170529438,1000
241,Parada 2 (Intermedia),126.07112266094191,1000
241,Parada 3 (Intermedia),74.17057735743583,1000
241,Parada 4 (SAN VICENTE),49.847010922967456,1000
244,Parada 2 (Intermedia),32.343836673971964,1000
244,Parada 3 (Intermedia),208.09744642715668,1000
244,Parada 4 (SAN VICENTE),124.50101463036845,1000
245,Parada 2 (Intermedia),124.07590539313969,1000
246,Parada 2 (Intermedia),47.99988768633921,1000
246,Parada 3 (Intermedia),205.94562446826603,1000
246,Parada 4 (SAN VICENTE),368.29015054978663,1000
247,Parada 2 (Intermedia),215.02648594536004,1000
247,Parada 3 (Intermedia),165.06084710059804,1000
247,Parada 4 (SAN VICENTE),139.31248554529157,1000
248,Parada 2 (Intermedia),122.62427968502743,1000
248,Parada 3 (Intermedia),188.39023926938535,1000
248,Parada 4 (SAN VICENTE),372.5952158010914,1000
250,Parada 2 (Intermedia),184.27667960108374,1000
250,Parada 3 (Intermedia),280.9736195889418,1000
250,Parada 4 (SAN VICENTE),289.7822462313634,1000
252,Parada 4 (SAN VICENTE),46.56198044930352,1000
253,Parada 2 (Intermedia),76.95608720401651,1000
253,Parada 3 (Intermedia),155.41896214988083,1000
253,Parada 4 (SAN VICENTE),326.1140750652994,1000
254,Parada 3 (Intermedia),175.24430561379995,1000
254,Parada 4 (SAN VICENTE),251.0669453777664,1000
256,Parada 2 (Intermedia),214.25032148123137,1000
256,Parada 3 (Intermedia),167.3851380466367,1000
256,Parada 4 (SAN VICENTE),156.36503233935218,1000
257,Parada 2 (Intermedia),231.3101842760807,1000
257,Parada 3 (Intermedia),124.95374496156,1000
257,Parada 4 (SAN VICENTE),94.794085029891,1000
258,Parada 3 (Intermedia),88.20493345230352,1000
258,Parada 4 (SAN VICENTE),301.57421474321745,1000
259,Parada 2 (Intermedia),112.12484724578098,1000
259,Parada 3 (Intermedia),99.17855810603942,1000
259,Parada 4 (SAN VICENTE),287.7644841839501,1000
261,Parada 2 (Intermedia),138.48873571376316,1000
261,Parada 3 (Intermedia),94.9048488837143,1000
261,Parada 4 (SAN VICENTE),273.521532336832,1000
262,Parada 2 (Intermedia),104.86134499844047,1000
262,Parada 3 (Intermedia),26.627519754110835,1000
262,Parada 4 (SAN VICENTE),162.11952035484137,1000
263,Parada 2 (Intermedia),86.65265300747706,1000
263,Parada 3 (Intermedia),94.45364999608137,1000
263,Parada 4 (SAN VICENTE),156.52911075382144,1000
264,Parada 2 (Intermedia),2.2466755610366818,1000
265,Parada 3 (Intermedia),205.63097116915742,1000
265,Parada 4 (SAN VICENTE),61.556156552775064,1000
