bus_id,tiempo,parada,ocupacion,pasajeros_a_bordo
70,22281.46155548857,Parada Aeropuerto,36.0,18
70,23734.55390486938,Parada Final (SAN VICENTE),0.0,0
71,21016.0,Parada 1 (HUALQUI (SANTA JOSEFINA)),16.0,8
71,21907.859358544512,Parada Aeropuerto,24.0,12
71,23125.05529589835,Parada Final (SAN VICENTE),0.0,0
72,21624.0,Parada 1 (HUALQUI (SANTA JOSEFINA)),24.0,12
72,22722.955347818453,Parada Aeropuerto,28.000000000000004,14
72,24062.462669808785,Parada Final (SAN VICENTE),0.0,0
73,21620.0,Parada 1 (HUALQUI (SANTA JOSEFINA)),20.0,10
73,22687.904127551472,Parada Aeropuerto,36.0,18
73,23726.8104484861,Parada Final (SAN VICENTE),0.0,0
74,22224.0,Parada 1 (HUALQUI (SANTA JOSEFINA)),24.0,12
74,23087.284398116808,Parada Aeropuerto,42.0,21
74,24213.17984021749,Parada Final (SAN VICENTE),0.0,0
75,22224.0,Parada 1 (HUALQUI (SANTA JOSEFINA)),24.0,12
75,23350.0452111456,Parada Aeropuerto,40.0,20
75,24559.341327035727,Parada Final (SAN VICENTE),0.0,0
76,22816.0,Parada 1 (HUALQUI (SANTA JOSEFINA)),16.0,8
76,23825.21779217508,Parada Aeropuerto,30.0,15
76,24854.33475022491,Parada Final (SAN VICENTE),0.0,0
77,22816.0,Parada 1 (HUALQUI (SANTA JOSEFINA)),16.0,8
77,23965.56310514848,Parada Aeropuerto,18.0,9
77,25125.591116613352,Parada Final (SAN VICENTE),0.0,0
78,23414.0,Parada 1 (HUALQUI (SANTA JOSEFINA)),14.000000000000002,7
78,24547.34716949808,Parada Aeropuerto,22.0,11
78,25637.513497509557,Parada Final (SAN VICENTE),0.0,0
79,23414.0,Parada 1 (HUALQUI (SANTA JOSEFINA)),14.000000000000002,7
79,24496.630459406795,Parada Aeropuerto,40.0,20
79,25840.10155742174,Parada Final (SAN VICENTE),0.0,0
80,24022.0,Parada 1 (HUALQUI (SANTA JOSEFINA)),22.0,11
80,25001.430094068677,Parada Aeropuerto,32.0,16
80,26326.493312808343,Parada Final (SAN VICENTE),0.0,0
81,24020.0,Parada 1 (HUALQUI (SANTA JOSEFINA)),20.0,10
81,25107.0516304405,Parada Aeropuerto,22.0,11
81,26122.704416852383,Parada Final (SAN VICENTE),0.0,0
82,24618.0,Parada 1 (HUALQUI (SANTA JOSEFINA)),18.0,9
82,25770.41289199086,Parada Aeropuerto,24.0,12
82,26786.56263854623,Parada Final (SAN VICENTE),0.0,0
83,24618.0,Parada 1 (HUALQUI (SANTA JOSEFINA)),18.0,9
83,25596.88982685808,Parada Aeropuerto,36.0,18
83,26841.747632401308,Parada Final (SAN VICENTE),0.0,0
84,25210.0,Parada 1 (HUALQUI (SANTA JOSEFINA)),10.0,5
84,26171.740515693516,Parada Aeropuerto,14.000000000000002,7
84,27541.56719680035,Parada Final (SAN VICENTE),0.0,0
85,25210.0,Parada 1 (HUALQUI (SANTA JOSEFINA)),10.0,5
85,26042.913145407983,Parada Aeropuerto,18.0,9
85,27059.97762731436,Parada Final (SAN VICENTE),0.0,0
86,25210.0,Parada 1 (HUALQUI (SANTA JOSEFINA)),10.0,5
86,26062.283314576063,Parada Aeropuerto,10.0,5
86,27155.21627508759,Parada Final (SAN VICENTE),0.0,0
87,25814.0,Parada 1 (HUALQUI (SANTA JOSEFINA)),14.000000000000002,7
87,26846.970998835637,Parada Aeropuerto,20.0,10
87,28186.969587273135,Parada Final (SAN VICENTE),0.0,0
88,25814.0,Parada 1 (HUALQUI (SANTA JOSEFINA)),14.000000000000002,7
88,26693.122884732315,Parada Aeropuerto,24.0,12
88,28126.24069290931,Parada Final (SAN VICENTE),0.0,0
89,25814.0,Parada 1 (HUALQUI (SANTA JOSEFINA)),14.000000000000002,7
89,26694.860445484464,Parada Aeropuerto,20.0,10
89,27748.47772754312,Parada Final (SAN VICENTE),0.0,0
90,26414.0,Parada 1 (HUALQUI (SANTA JOSEFINA)),14.000000000000002,7
90,27226.27339855353,Parada Aeropuerto,26.0,13
90,28233.46934734395,Parada Final (SAN VICENTE),0.0,0
91,26412.0,Parada 1 (HUALQUI (SANTA JOSEFINA)),12.0,6
91,27250.102950740362,Parada Aeropuerto,14.000000000000002,7
91,28479.685154874234,Parada Final (SAN VICENTE),0.0,0
92,26412.0,Parada 1 (HUALQUI (SANTA JOSEFINA)),12.0,6
92,27299.52357667663,Parada Aeropuerto,12.0,6
92,28310.21382565936,Parada Final (SAN VICENTE),0.0,0
93,27008.0,Parada 1 (HUALQUI (SANTA JOSEFINA)),8.0,4
93,28085.270430528504,Parada Aeropuerto,8.0,4
93,29460.4500372387,Parada Final (SAN VICENTE),0.0,0
94,27006.0,Parada 1 (HUALQUI (SANTA JOSEFINA)),6.0,3
94,28076.00982844562,Parada Aeropuerto,8.0,4
94,29163.795281239756,Parada Final (SAN VICENTE),0.0,0
95,27006.0,Parada 1 (HUALQUI (SANTA JOSEFINA)),6.0,3
95,27986.41915263121,Parada Aeropuerto,38.0,19
95,29328.869755338023,Parada Final (SAN VICENTE),0.0,0
96,27614.0,Parada 1 (HUALQUI (SANTA JOSEFINA)),14.000000000000002,7
96,28569.0108468082,Parada Aeropuerto,14.000000000000002,7
96,29900.5676285168,Parada Final (SAN VICENTE),0.0,0
97,27612.0,Parada 1 (HUALQUI (SANTA JOSEFINA)),12.0,6
97,28602.377781179835,Parada Aeropuerto,14.000000000000002,7
97,29989.464448120034,Parada Final (SAN VICENTE),0.0,0
98,27612.0,Parada 1 (HUALQUI (SANTA JOSEFINA)),12.0,6
98,28532.001758847047,Parada Aeropuerto,26.0,13
98,29547.859446992454,Parada Final (SAN VICENTE),0.0,0
99,28212.0,Parada 1 (HUALQUI (SANTA JOSEFINA)),12.0,6
99,29360.99010710607,Parada Aeropuerto,14.000000000000002,7
99,30607.84148426448,Parada Final (SAN VICENTE),0.0,0
100,28212.0,Parada 1 (HUALQUI (SANTA JOSEFINA)),12.0,6
100,29363.15742507842,Parada Aeropuerto,12.0,6
100,30720.844481583797,Parada Final (SAN VICENTE),0.0,0
101,28212.0,Parada 1 (HUALQUI (SANTA JOSEFINA)),12.0,6
101,29301.91506828542,Parada Aeropuerto,40.0,20
101,30406.439679187173,Parada Final (SAN VICENTE),0.0,0
102,28816.0,Parada 1 (HUALQUI (SANTA JOSEFINA)),16.0,8
102,29825.638882611736,Parada Aeropuerto,36.0,18
102,31231.80195086649,Parada Final (SAN VICENTE),0.0,0
103,28814.0,Parada 1 (HUALQUI (SANTA JOSEFINA)),14.000000000000002,7
103,29825.31249350325,Parada Aeropuerto,20.0,10
103,31146.028847300335,Parada Final (SAN VICENTE),0.0,0
104,28814.0,Parada 1 (HUALQUI (SANTA JOSEFINA)),14.000000000000002,7
104,30014.855342291514,Parada Aeropuerto,28.000000000000004,14
104,31011.87632263284,Parada Final (SAN VICENTE),0.0,0
105,29408.0,Parada 1 (HUALQUI (SANTA JOSEFINA)),8.0,4
105,30475.325435951047,Parada Aeropuerto,20.0,10
105,31574.113947269525,Parada Final (SAN VICENTE),0.0,0
106,29408.0,Parada 1 (HUALQUI (SANTA JOSEFINA)),8.0,4
106,30586.26718184909,Parada Aeropuerto,10.0,5
106,31681.74706540918,Parada Final (SAN VICENTE),0.0,0
107,29408.0,Parada 1 (HUALQUI (SANTA JOSEFINA)),8.0,4
107,30340.077931420263,Parada Aeropuerto,20.0,10
107,31358.69736114488,Parada Final (SAN VICENTE),0.0,0
108,30020.0,Parada 1 (HUALQUI (SANTA JOSEFINA)),20.0,10
108,31173.83163332336,Parada Aeropuerto,32.0,16
108,32529.887610206068,Parada Final (SAN VICENTE),0.0,0
109,30020.0,Parada 1 (HUALQUI (SANTA JOSEFINA)),20.0,10
109,30999.72571557836,Parada Aeropuerto,22.0,11
109,32428.64008508471,Parada Final (SAN VICENTE),0.0,0
110,30020.0,Parada 1 (HUALQUI (SANTA JOSEFINA)),20.0,10
110,30939.09531722783,Parada Aeropuerto,38.0,19
110,32236.676426309205,Parada Final (SAN VICENTE),0.0,0
111,30614.0,Parada 1 (HUALQUI (SANTA JOSEFINA)),14.000000000000002,7
111,31459.22262255106,Parada Aeropuerto,14.000000000000002,7
111,32872.72642694457,Parada Final (SAN VICENTE),0.0,0
112,30614.0,Parada 1 (HUALQUI (SANTA JOSEFINA)),14.000000000000002,7
112,31443.45855826607,Parada Aeropuerto,20.0,10
112,32757.549492337053,Parada Final (SAN VICENTE),0.0,0
113,30612.0,Parada 1 (HUALQUI (SANTA JOSEFINA)),12.0,6
113,31675.538593548907,Parada Aeropuerto,16.0,8
113,32645.62065482903,Parada Final (SAN VICENTE),0.0,0
114,31212.0,Parada 1 (HUALQUI (SANTA JOSEFINA)),12.0,6
114,32348.12439624749,Parada Aeropuerto,18.0,9
114,33458.791867909065,Parada Final (SAN VICENTE),0.0,0
115,31210.0,Parada 1 (HUALQUI (SANTA JOSEFINA)),10.0,5
115,32236.933028837593,Parada Aeropuerto,12.0,6
115,33412.433039468386,Parada Final (SAN VICENTE),0.0,0
116,31210.0,Parada 1 (HUALQUI (SANTA JOSEFINA)),10.0,5
116,32206.4831692885,Parada Aeropuerto,24.0,12
116,33458.23017941452,Parada Final (SAN VICENTE),0.0,0
117,31810.0,Parada 1 (HUALQUI (SANTA JOSEFINA)),10.0,5
117,32679.46010807304,Parada Aeropuerto,10.0,5
117,33771.29511382155,Parada Final (SAN VICENTE),0.0,0
118,31810.0,Parada 1 (HUALQUI (SANTA JOSEFINA)),10.0,5
118,32661.42158444943,Parada Aeropuerto,20.0,10
118,33708.34772397511,Parada Final (SAN VICENTE),0.0,0
119,31810.0,Parada 1 (HUALQUI (SANTA JOSEFINA)),10.0,5
119,32854.464309581206,Parada Aeropuerto,12.0,6
119,34138.86485827254,Parada Final (SAN VICENTE),0.0,0
120,32410.0,Parada 1 (HUALQUI (SANTA JOSEFINA)),10.0,5
120,33531.722869148354,Parada Aeropuerto,18.0,9
120,34803.22715616873,Parada Final (SAN VICENTE),0.0,0
121,32410.0,Parada 1 (HUALQUI (SANTA JOSEFINA)),10.0,5
121,33333.05546180289,Parada Aeropuerto,18.0,9
121,34673.374949660145,Parada Final (SAN VICENTE),0.0,0
122,32408.0,Parada 1 (HUALQUI (SANTA JOSEFINA)),8.0,4
122,33436.508221116324,Parada Aeropuerto,12.0,6
122,34476.310418180794,Parada Final (SAN VICENTE),0.0,0
123,33020.0,Parada 1 (HUALQUI (SANTA JOSEFINA)),20.0,10
123,34186.37297211947,Parada Aeropuerto,20.0,10
123,35308.91022199165,Parada Final (SAN VICENTE),0.0,0
124,33018.0,Parada 1 (HUALQUI (SANTA JOSEFINA)),18.0,9
124,34113.02054430741,Parada Aeropuerto,40.0,20
124,35407.64757504195,Parada Final (SAN VICENTE),0.0,0
125,33614.0,Parada 1 (HUALQUI (SANTA JOSEFINA)),14.000000000000002,7
125,34456.45421674799,Parada Aeropuerto,14.000000000000002,7
125,35726.634934089394,Parada Final (SAN VICENTE),0.0,0
126,33612.0,Parada 1 (HUALQUI (SANTA JOSEFINA)),12.0,6
126,34451.03577791959,Parada Aeropuerto,22.0,11
126,35850.24626654403,Parada Final (SAN VICENTE),0.0,0
127,34220.0,Parada 1 (HUALQUI (SANTA JOSEFINA)),20.0,10
127,35355.07990585665,Parada Aeropuerto,32.0,16
127,36579.067438322956,Parada Final (SAN VICENTE),0.0,0
128,34218.0,Parada 1 (HUALQUI (SANTA JOSEFINA)),18.0,9
