bus_id,parada,tiempo_atraso,costo_multa
167,Parada Aeropuerto,55.090791130423895,1000
167,Parada Final (SAN VICENTE),190.41621363288868,1000
168,Parada Aeropuerto,186.04716582377296,1000
168,Parada Final (SAN VICENTE),292.7389120231528,1000
169,Parada Final (SAN VICENTE),107.25732344654534,1000
170,Parada Aeropuerto,74.32530404632416,1000
170,Parada Final (SAN VICENTE),168.5916201147047,1000
171,Parada Aeropuerto,245.00242661708762,1000
171,Parada Final (SAN VICENTE),323.83809270518395,1000
172,Parada Aeropuerto,76.96966050215997,1000
172,Parada Final (SAN VICENTE),152.46047326995904,1000
173,Parada Final (SAN VICENTE),65.16026693026652,1000
174,Parada Aeropuerto,12.688714562122186,1000
175,Parada Aeropuerto,25.813939214982383,1000
176,Parada Aeropuerto,116.12967321117321,1000
176,Parada Final (SAN VICENTE),225.64385694995872,1000
177,Parada Aeropuerto,10.621602755767526,1000
177,Parada Final (SAN VICENTE),214.23714100645884,1000
178,Parada Aeropuerto,104.6964993827205,1000
179,Parada Aeropuerto,170.78950548698776,1000
179,Parada Final (SAN VICENTE),227.07030272517295,1000
180,Parada Aeropuerto,226.26573495996854,1000
180,Parada Final (SAN VICENTE),459.4046578016132,1000
181,Parada Aeropuerto,23.894592241413193,1000
181,Parada Final (SAN VICENTE),217.97833738750342,1000
183,Parada Final (SAN VICENTE),35.06222795390204,1000
184,Parada Aeropuerto,112.72486893927271,1000
184,Parada Final (SAN VICENTE),116.8303905232824,1000
185,Parada Final (SAN VICENTE),96.72753662773903,1000
186,Parada Aeropuerto,82.55702643880068,1000
187,Parada Aeropuerto,99.69803946698084,1000
187,Parada Final (SAN VICENTE),87.56148129116627,1000
188,Parada Aeropuerto,71.19841899249877,1000
188,Parada Final (SAN VICENTE),293.0274644224264,1000
190,Parada Aeropuerto,133.22207266029727,1000
190,Parada Final (SAN VICENTE),156.16775245463214,1000
191,Parada Aeropuerto,118.56377859297936,1000
192,Parada Aeropuerto,0.36067840551550034,1000
192,Parada Final (SAN VICENTE),7.826460070646135,1000
193,Parada Aeropuerto,16.875005342757504,1000
194,Parada Aeropuerto,82.43224177243974,1000
194,Parada Final (SAN VICENTE),204.6447094886098,1000
195,Parada Aeropuerto,10.723256406367,1000
196,Parada Aeropuerto,163.57598431382212,1000
197,Parada Final (SAN VICENTE),76.85347109841678,1000
198,Parada Aeropuerto,96.74196136365208,1000
198,Parada Final (SAN VICENTE),281.58735043850174,1000
199,Parada Final (SAN VICENTE),156.11991023488372,1000
200,Parada Aeropuerto,131.70930056861835,1000
201,Parada Aeropuerto,132.407727125581,1000
201,Parada Final (SAN VICENTE),366.09569607539015,1000
202,Parada Final (SAN VICENTE),20.853726534325688,1000
203,Parada Aeropuerto,13.842806799722894,1000
204,Parada Final (SAN VICENTE),218.35183067942853,1000
205,Parada Aeropuerto,104.74769531060883,1000
205,Parada Final (SAN VICENTE),84.7226900551832,1000
207,Parada Aeropuerto,178.16521545674914,1000
207,Parada Final (SAN VICENTE),26.841877632177784,1000
208,Parada Aeropuerto,27.061290263744013,1000
211,Parada Aeropuerto,189.58579041415214,1000
211,Parada Final (SAN VICENTE),295.8168430944788,1000
212,Parada Aeropuerto,113.38732676622749,1000
212,Parada Final (SAN VICENTE),119.82509765354916,1000
213,Parada Aeropuerto,199.05884361742937,1000
213,Parada Final (SAN VICENTE),166.38062330330285,1000
214,Parada Aeropuerto,203.86390264597867,1000
214,Parada Final (SAN VICENTE),42.209464311177726,1000
215,Parada Aeropuerto,166.32533264093945,1000
215,Parada Final (SAN VICENTE),376.4632308637083,1000
216,Parada Aeropuerto,206.01882992198807,1000
216,Parada Final (SAN VICENTE),210.3054833326387,1000
217,Parada Aeropuerto,10.012477179261623,1000
220,Parada Aeropuerto,133.92464847794326,1000
220,Parada Final (SAN VICENTE),294.5637402306529,1000
221,Parada Final (SAN VICENTE),7.232317869325925,1000
222,Parada Aeropuerto,158.53822102506092,1000
222,Parada Final (SAN VICENTE),19.746305645698158,1000
223,Parada Aeropuerto,52.80184765467129,1000
225,Parada Aeropuerto,188.2370534582733,1000
226,Parada Aeropuerto,190.16338641236507,1000
226,Parada Final (SAN VICENTE),29.114542537048692,1000
227,Parada Aeropuerto,203.8561391612675,1000
227,Parada Final (SAN VICENTE),303.5653024813655,1000
228,Parada Aeropuerto,130.82262134046323,1000
228,Parada Final (SAN VICENTE),133.51600192225305,1000
230,Parada Aeropuerto,65.37444173123367,1000
230,Parada Final (SAN VICENTE),119.1708512933692,1000
231,Parada Aeropuerto,89.61908002784185,1000
231,Parada Final (SAN VICENTE),273.9894004202506,1000
232,Parada Aeropuerto,131.2236296654446,1000
232,Parada Final (SAN VICENTE),11.286474580381764,1000
233,Parada Aeropuerto,58.518843338075385,1000
235,Parada Final (SAN VICENTE),124.87775239624898,1000
236,Parada Aeropuerto,58.34035469479568,1000
236,Parada Final (SAN VICENTE),43.1886479241366,1000
238,Parada Aeropuerto,192.44564166736382,1000
240,Parada Aeropuerto,130.96563221517135,1000
240,Parada Final (SAN VICENTE),215.21273364474473,1000
242,Parada Final (SAN VICENTE),147.6196080853697,1000
243,Parada Aeropuerto,17.528288220099057,1000
243,Parada Final (SAN VICENTE),129.48538562675822,1000
245,Parada Aeropuerto,131.65831101835647,1000
245,Parada Final (SAN VICENTE),372.5178110017587,1000
246,Parada Aeropuerto,41.551493725011824,1000
246,Parada Final (SAN VICENTE),193.07717017648974,1000
247,Parada Aeropuerto,39.12955785164377,1000
247,Parada Final (SAN VICENTE),165.32793413230684,1000
248,Parada Final (SAN VICENTE),101.69308397902932,1000
249,Parada Aeropuerto,124.6156321153394,1000
249,Parada Final (SAN VICENTE),48.38676101157034,1000
